run_ts_ist,location,lat,lon,line,obs_time,precip_mm,rain_mm,source
2026-07-10 16:02:05,Dadar,19.018,72.844,WR/CR,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 16:02:05,Andheri,19.119,72.846,WR,2026-07-10T16:00,0.2,0.0,open-meteo
2026-07-10 16:02:05,Borivali,19.231,72.857,WR,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 16:02:05,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-10 16:02:05,CSMT,18.94,72.835,CR,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 16:02:05,Sion,19.043,72.862,CR-hotspot,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 16:02:05,Kurla,19.065,72.879,CR-hotspot,2026-07-10T16:00,0.2,0.0,open-meteo
2026-07-10 16:02:05,Thane,19.186,72.975,CR,2026-07-10T16:00,0.1,0.1,open-meteo
2026-07-10 16:02:05,Kalyan,19.243,73.13,CR,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 16:02:05,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-10 16:02:05,Matunga,19.027,72.852,CR-hotspot,2026-07-10T16:00,0.1,0.0,open-meteo
2026-07-10 18:34:50,Churchgate,18.935,72.827,WR,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Dadar,19.018,72.844,WR/CR,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Andheri,19.119,72.846,WR,2026-07-10T18:30,0.1,0.1,open-meteo
2026-07-10 18:34:50,Borivali,19.231,72.857,WR,2026-07-10T18:30,0.1,0.0,open-meteo
2026-07-10 18:34:50,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-10 18:34:50,CSMT,18.94,72.835,CR,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Sion,19.043,72.862,CR-hotspot,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Kurla,19.065,72.879,CR-hotspot,2026-07-10T18:30,0.1,0.1,open-meteo
2026-07-10 18:34:50,Thane,19.186,72.975,CR,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Kalyan,19.243,73.13,CR,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 18:34:50,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-10 18:34:50,Matunga,19.027,72.852,CR-hotspot,2026-07-10T18:30,0.0,0.0,open-meteo
2026-07-10 21:13:17,Churchgate,18.935,72.827,WR,2026-07-10T21:00,0.1,0.0,open-meteo
2026-07-10 21:13:17,Dadar,19.018,72.844,WR/CR,2026-07-10T21:00,0.1,0.0,open-meteo
2026-07-10 21:13:17,Andheri,19.119,72.846,WR,2026-07-10T21:00,0.1,0.0,open-meteo
2026-07-10 21:13:17,Borivali,19.231,72.857,WR,2026-07-10T21:00,0.1,0.0,open-meteo
2026-07-10 21:13:17,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-10 21:13:17,CSMT,18.94,72.835,CR,2026-07-10T21:15,0.1,0.0,open-meteo
2026-07-10 21:13:17,Sion,19.043,72.862,CR-hotspot,2026-07-10T21:15,0.1,0.0,open-meteo
2026-07-10 21:13:17,Kurla,19.065,72.879,CR-hotspot,2026-07-10T21:15,0.1,0.0,open-meteo
2026-07-10 21:13:17,Thane,19.186,72.975,CR,2026-07-10T21:15,0.0,0.0,open-meteo
2026-07-10 21:13:17,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-10 21:13:17,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-10T21:15,0.1,0.0,open-meteo
2026-07-10 21:13:17,Matunga,19.027,72.852,CR-hotspot,2026-07-10T21:15,0.1,0.0,open-meteo
2026-07-10 23:11:25,Churchgate,18.935,72.827,WR,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Dadar,19.018,72.844,WR/CR,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Andheri,19.119,72.846,WR,2026-07-10T23:00,0.1,0.0,open-meteo
2026-07-10 23:11:25,Borivali,19.231,72.857,WR,2026-07-10T23:00,0.1,0.0,open-meteo
2026-07-10 23:11:25,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-10 23:11:25,CSMT,18.94,72.835,CR,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Sion,19.043,72.862,CR-hotspot,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Kurla,19.065,72.879,CR-hotspot,2026-07-10T23:00,0.1,0.0,open-meteo
2026-07-10 23:11:25,Thane,19.186,72.975,CR,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Kalyan,19.243,73.13,CR,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-10 23:11:25,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-10 23:11:25,Matunga,19.027,72.852,CR-hotspot,2026-07-10T23:00,0.0,0.0,open-meteo
2026-07-11 00:47:14,Churchgate,18.935,72.827,WR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Dadar,19.018,72.844,WR/CR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Andheri,19.119,72.846,WR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Borivali,19.231,72.857,WR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Virar,19.455,72.811,WR,2026-07-11T00:45,0.1,0.0,open-meteo
2026-07-11 00:47:14,CSMT,18.94,72.835,CR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Sion,19.043,72.862,CR-hotspot,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Kurla,19.065,72.879,CR-hotspot,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Thane,19.186,72.975,CR,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-11 00:47:14,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 00:47:14,Matunga,19.027,72.852,CR-hotspot,2026-07-11T00:45,0.0,0.0,open-meteo
2026-07-11 02:17:35,Churchgate,18.935,72.827,WR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Dadar,19.018,72.844,WR/CR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Andheri,19.119,72.846,WR,2026-07-11T02:15,0.1,0.1,open-meteo
2026-07-11 02:17:35,Borivali,19.231,72.857,WR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 02:17:35,CSMT,18.94,72.835,CR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Sion,19.043,72.862,CR-hotspot,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Kurla,19.065,72.879,CR-hotspot,2026-07-11T02:15,0.1,0.1,open-meteo
2026-07-11 02:17:35,Thane,19.186,72.975,CR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Kalyan,19.243,73.13,CR,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 02:17:35,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 02:17:35,Matunga,19.027,72.852,CR-hotspot,2026-07-11T02:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Churchgate,18.935,72.827,WR,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Dadar,19.018,72.844,WR/CR,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Andheri,19.119,72.846,WR,2026-07-11T03:15,0.1,0.1,open-meteo
2026-07-11 03:23:02,Borivali,19.231,72.857,WR,2026-07-11T03:15,0.1,0.1,open-meteo
2026-07-11 03:23:02,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 03:23:02,CSMT,18.94,72.835,CR,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Sion,19.043,72.862,CR-hotspot,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Kurla,19.065,72.879,CR-hotspot,2026-07-11T03:15,0.1,0.1,open-meteo
2026-07-11 03:23:02,Thane,19.186,72.975,CR,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Kalyan,19.243,73.13,CR,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 03:23:02,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 03:23:02,Matunga,19.027,72.852,CR-hotspot,2026-07-11T03:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Churchgate,18.935,72.827,WR,2026-07-11T04:15,0.1,0.1,open-meteo
2026-07-11 04:22:53,Dadar,19.018,72.844,WR/CR,2026-07-11T04:15,0.1,0.1,open-meteo
2026-07-11 04:22:53,Andheri,19.119,72.846,WR,2026-07-11T04:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Borivali,19.231,72.857,WR,2026-07-11T04:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 04:22:53,CSMT,18.94,72.835,CR,2026-07-11T04:15,0.1,0.1,open-meteo
2026-07-11 04:22:53,Sion,19.043,72.862,CR-hotspot,2026-07-11T04:15,0.1,0.1,open-meteo
2026-07-11 04:22:53,Kurla,19.065,72.879,CR-hotspot,2026-07-11T04:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Thane,19.186,72.975,CR,2026-07-11T04:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Kalyan,19.243,73.13,CR,2026-07-11T04:15,0.0,0.0,open-meteo
2026-07-11 04:22:53,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 04:22:53,Matunga,19.027,72.852,CR-hotspot,2026-07-11T04:15,0.1,0.1,open-meteo
2026-07-11 05:21:25,Churchgate,18.935,72.827,WR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Dadar,19.018,72.844,WR/CR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Andheri,19.119,72.846,WR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-11 05:21:25,Virar,19.455,72.811,WR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,CSMT,18.94,72.835,CR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Sion,19.043,72.862,CR-hotspot,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-11 05:21:25,Thane,19.186,72.975,CR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Kalyan,19.243,73.13,CR,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T05:15,0.0,0.0,open-meteo
2026-07-11 05:21:25,Matunga,19.027,72.852,CR-hotspot,,,,open-meteo-ERR
2026-07-11 07:21:38,Churchgate,18.935,72.827,WR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Dadar,19.018,72.844,WR/CR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Andheri,19.119,72.846,WR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Borivali,19.231,72.857,WR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 07:21:38,CSMT,18.94,72.835,CR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Sion,19.043,72.862,CR-hotspot,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Kurla,19.065,72.879,CR-hotspot,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Thane,19.186,72.975,CR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Kalyan,19.243,73.13,CR,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 07:21:38,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 07:21:38,Matunga,19.027,72.852,CR-hotspot,2026-07-11T07:15,0.0,0.0,open-meteo
2026-07-11 10:26:45,Churchgate,18.935,72.827,WR,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Dadar,19.018,72.844,WR/CR,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Andheri,19.119,72.846,WR,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Borivali,19.231,72.857,WR,2026-07-11T10:15,0.0,0.0,open-meteo
2026-07-11 10:26:45,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 10:26:45,CSMT,18.94,72.835,CR,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Sion,19.043,72.862,CR-hotspot,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Kurla,19.065,72.879,CR-hotspot,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Thane,19.186,72.975,CR,2026-07-11T10:15,0.1,0.1,open-meteo
2026-07-11 10:26:45,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-11 10:26:45,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 10:26:45,Matunga,19.027,72.852,CR-hotspot,2026-07-11T10:15,0.1,0.0,open-meteo
2026-07-11 12:39:11,Churchgate,18.935,72.827,WR,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 12:39:11,Dadar,19.018,72.844,WR/CR,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 12:39:11,Andheri,19.119,72.846,WR,2026-07-11T12:30,0.2,0.1,open-meteo
2026-07-11 12:39:11,Borivali,19.231,72.857,WR,2026-07-11T12:30,0.1,0.0,open-meteo
2026-07-11 12:39:11,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 12:39:11,CSMT,18.94,72.835,CR,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 12:39:11,Sion,19.043,72.862,CR-hotspot,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 12:39:11,Kurla,19.065,72.879,CR-hotspot,2026-07-11T12:30,0.2,0.1,open-meteo
2026-07-11 12:39:11,Thane,19.186,72.975,CR,2026-07-11T12:30,0.1,0.1,open-meteo
2026-07-11 12:39:11,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-11 12:39:11,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 12:39:11,Matunga,19.027,72.852,CR-hotspot,2026-07-11T12:30,0.3,0.0,open-meteo
2026-07-11 14:34:52,Churchgate,18.935,72.827,WR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Dadar,19.018,72.844,WR/CR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Andheri,19.119,72.846,WR,2026-07-11T14:30,0.2,0.0,open-meteo
2026-07-11 14:34:52,Borivali,19.231,72.857,WR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 14:34:52,CSMT,18.94,72.835,CR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Sion,19.043,72.862,CR-hotspot,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Kurla,19.065,72.879,CR-hotspot,2026-07-11T14:30,0.2,0.0,open-meteo
2026-07-11 14:34:52,Thane,19.186,72.975,CR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Kalyan,19.243,73.13,CR,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 14:34:52,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 14:34:52,Matunga,19.027,72.852,CR-hotspot,2026-07-11T14:30,0.1,0.0,open-meteo
2026-07-11 16:09:15,Churchgate,18.935,72.827,WR,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,Dadar,19.018,72.844,WR/CR,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,Andheri,19.119,72.846,WR,2026-07-11T16:00,0.3,0.0,open-meteo
2026-07-11 16:09:15,Borivali,19.231,72.857,WR,2026-07-11T16:00,0.1,0.1,open-meteo
2026-07-11 16:09:15,Virar,19.455,72.811,WR,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,CSMT,18.94,72.835,CR,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,Sion,19.043,72.862,CR-hotspot,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,Kurla,19.065,72.879,CR-hotspot,2026-07-11T16:00,0.3,0.0,open-meteo
2026-07-11 16:09:15,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-11 16:09:15,Kalyan,19.243,73.13,CR,2026-07-11T16:00,0.0,0.0,open-meteo
2026-07-11 16:09:15,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T16:00,0.1,0.0,open-meteo
2026-07-11 16:09:15,Matunga,19.027,72.852,CR-hotspot,,,,open-meteo-ERR
2026-07-11 17:15:24,Churchgate,18.935,72.827,WR,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Dadar,19.018,72.844,WR/CR,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Andheri,19.119,72.846,WR,2026-07-11T17:15,0.4,0.0,open-meteo
2026-07-11 17:15:24,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-11 17:15:24,Virar,19.455,72.811,WR,2026-07-11T17:15,0.0,0.0,open-meteo
2026-07-11 17:15:24,CSMT,18.94,72.835,CR,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Sion,19.043,72.862,CR-hotspot,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-11 17:15:24,Thane,19.186,72.975,CR,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Kalyan,19.243,73.13,CR,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 17:15:24,Matunga,19.027,72.852,CR-hotspot,2026-07-11T17:15,0.1,0.0,open-meteo
2026-07-11 18:28:41,Churchgate,18.935,72.827,WR,2026-07-11T18:15,0.2,0.0,open-meteo
2026-07-11 18:28:41,Dadar,19.018,72.844,WR/CR,2026-07-11T18:15,0.2,0.0,open-meteo
2026-07-11 18:28:41,Andheri,19.119,72.846,WR,2026-07-11T18:15,0.2,0.0,open-meteo
2026-07-11 18:28:41,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-11 18:28:41,Virar,19.455,72.811,WR,2026-07-11T18:30,0.0,0.0,open-meteo
2026-07-11 18:28:41,CSMT,18.94,72.835,CR,2026-07-11T18:30,0.2,0.0,open-meteo
2026-07-11 18:28:41,Sion,19.043,72.862,CR-hotspot,2026-07-11T18:30,0.2,0.0,open-meteo
2026-07-11 18:28:41,Kurla,19.065,72.879,CR-hotspot,2026-07-11T18:30,0.2,0.0,open-meteo
2026-07-11 18:28:41,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-11 18:28:41,Kalyan,19.243,73.13,CR,2026-07-11T18:30,0.0,0.0,open-meteo
2026-07-11 18:28:41,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T18:30,0.2,0.0,open-meteo
2026-07-11 18:28:41,Matunga,19.027,72.852,CR-hotspot,2026-07-11T18:30,0.2,0.0,open-meteo
2026-07-11 19:52:23,Churchgate,18.935,72.827,WR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Dadar,19.018,72.844,WR/CR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Andheri,19.119,72.846,WR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Borivali,19.231,72.857,WR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 19:52:23,CSMT,18.94,72.835,CR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Sion,19.043,72.862,CR-hotspot,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Kurla,19.065,72.879,CR-hotspot,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Thane,19.186,72.975,CR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Kalyan,19.243,73.13,CR,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 19:52:23,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 19:52:23,Matunga,19.027,72.852,CR-hotspot,2026-07-11T19:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Churchgate,18.935,72.827,WR,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Dadar,19.018,72.844,WR/CR,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Andheri,19.119,72.846,WR,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-11 20:58:28,Virar,19.455,72.811,WR,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,CSMT,18.94,72.835,CR,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Sion,19.043,72.862,CR-hotspot,2026-07-11T20:45,0.0,0.0,open-meteo
2026-07-11 20:58:28,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-11 20:58:28,Thane,19.186,72.975,CR,2026-07-11T21:00,0.0,0.0,open-meteo
2026-07-11 20:58:28,Kalyan,19.243,73.13,CR,2026-07-11T21:00,0.0,0.0,open-meteo
2026-07-11 20:58:28,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T21:00,0.0,0.0,open-meteo
2026-07-11 20:58:28,Matunga,19.027,72.852,CR-hotspot,,,,open-meteo-ERR
2026-07-11 21:54:50,Churchgate,18.935,72.827,WR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Dadar,19.018,72.844,WR/CR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Andheri,19.119,72.846,WR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Borivali,19.231,72.857,WR,2026-07-11T21:45,0.1,0.0,open-meteo
2026-07-11 21:54:50,Virar,19.455,72.811,WR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,CSMT,18.94,72.835,CR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Sion,19.043,72.862,CR-hotspot,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Kurla,19.065,72.879,CR-hotspot,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-11 21:54:50,Kalyan,19.243,73.13,CR,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 21:54:50,Matunga,19.027,72.852,CR-hotspot,2026-07-11T21:45,0.0,0.0,open-meteo
2026-07-11 22:58:16,Churchgate,18.935,72.827,WR,,,,open-meteo-ERR
2026-07-11 22:58:16,Dadar,19.018,72.844,WR/CR,,,,open-meteo-ERR
2026-07-11 22:58:16,Andheri,19.119,72.846,WR,,,,open-meteo-ERR
2026-07-11 22:58:16,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-11 22:58:16,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 22:58:16,CSMT,18.94,72.835,CR,,,,open-meteo-ERR
2026-07-11 22:58:16,Sion,19.043,72.862,CR-hotspot,,,,open-meteo-ERR
2026-07-11 22:58:16,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-11 22:58:16,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-11 22:58:16,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-11 22:58:16,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 22:58:16,Matunga,19.027,72.852,CR-hotspot,,,,open-meteo-ERR
2026-07-11 23:56:05,Churchgate,18.935,72.827,WR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Dadar,19.018,72.844,WR/CR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Andheri,19.119,72.846,WR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Borivali,19.231,72.857,WR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-11 23:56:05,CSMT,18.94,72.835,CR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Sion,19.043,72.862,CR-hotspot,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Kurla,19.065,72.879,CR-hotspot,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Thane,19.186,72.975,CR,2026-07-11T23:45,0.1,0.1,open-meteo
2026-07-11 23:56:05,Kalyan,19.243,73.13,CR,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-11 23:56:05,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-11 23:56:05,Matunga,19.027,72.852,CR-hotspot,2026-07-11T23:45,0.0,0.0,open-meteo
2026-07-12 01:09:47,Churchgate,18.935,72.827,WR,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Dadar,19.018,72.844,WR/CR,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Andheri,19.119,72.846,WR,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Borivali,19.231,72.857,WR,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-12 01:09:47,CSMT,18.94,72.835,CR,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Sion,19.043,72.862,CR-hotspot,2026-07-12T01:00,0.0,0.0,open-meteo
2026-07-12 01:09:47,Kurla,19.065,72.879,CR-hotspot,2026-07-12T01:00,0.0,0.0,open-meteo
